"Rosemarie Olson";"51"
"Mrs. Betty O'Reilly";"98"
"Floyd Cummerata";"8"
"Julius Wunsch";"73"
"Tom Swift";"107"
"Nettie McLaughlin";"118"
"Miriam Kuvalis";"82"
"Trevor Berge DDS";"107"
"Nina Cummings";"97"
"Doug Quigley";"32"
"Dr. Pat Welch-Blick";"66"
"Dr. Dwight Mayert";"100"
"Dr. Justin Simonis";"44"
"Jenny Carter";"19"
"Ora Williamson";"65"
"Hugh Nikolaus";"83"
"Mrs. Blanche Romaguera";"22"
"Salvatore Kunde";"92"
"Santos Runolfsdottir";"98"
"Dennis Nader";"54"
"Grady Abshire";"45"
"Ms. Leona Streich";"22"
"Elvira Gulgowski";"77"
"Gerald Yundt";"62"
"Mrs. Melanie Terry";"120"
"Mrs. Ora Ward-Hauck";"74"
"Angelica Predovic";"26"
"Mario Denesik";"72"
"Jill Bahringer";"100"
"Gilberto Koch";"35"
"Amy Wilderman";"90"
"Mr. Nathan Willms";"14"
"Willie Abshire";"19"
"Janie Klocko";"76"
"Darnell O'Keefe";"97"
"Miss Betsy VonRueden";"72"
"Kerry Ondricka";"108"
"Vincent Lakin";"108"
"Glenn Hand";"75"
"Daryl Maggio";"92"
"Winifred Goyette";"41"
"Warren Ebert Jr.";"46"
"Rafael Stark";"117"
"Sheryl Adams";"71"
"Clarence Hills";"106"
"Mitchell Treutel";"55"
"Ross King";"26"
"Richard Hartmann";"36"
"Ross Veum";"59"
"Mrs. Anita Nicolas";"53"
"Cecelia Ebert";"37"
"Nelson Kshlerin-Senger";"98"
"Kristi Abernathy";"32"
"Sherri Wolf";"37"
"Erik Hoeger II";"36"
"Ms. Florence Jakubowski";"68"
"Dr. Guy Mohr";"4"
"Jessica Welch";"120"
"Pedro Kshlerin";"118"
"Harry Pfannerstill MD";"31"
"Terrance Rath";"88"
"Lynne Bernier DDS";"35"
"Rick Crooks";"36"
"Bonnie Ortiz";"99"
"Lee Cormier";"89"
"Dr. Clifford Abbott";"88"
"Dr. Bonnie Johnson";"18"
"Blanche Fay";"110"
"Courtney Schumm";"117"
"Patrick Harvey";"95"
"Yvette Waters";"30"
"Doug Rippin";"57"
"Molly Ryan";"102"
"Tim Parker";"119"
"Sergio Treutel";"112"
"Lindsey Wisozk";"4"
"Monica Cummerata";"56"
"Allan Fadel";"114"
"Luther Hane";"40"
"Lucia Mosciski-Herman";"114"
"Tina Haag";"111"
"Angelo Towne III";"115"
"Oscar Pouros";"32"
"Stuart Grimes III";"84"
"Maria Robel DVM";"80"
"Neal Hodkiewicz";"10"
"Johnnie Hessel";"8"
"Andrew Krajcik";"105"
"Dr. Debra Franey";"107"
"Ivan Feeney";"69"
"Archie Monahan";"72"
"Lee Huel";"44"
"Robyn Mohr";"36"
"Nina Ledner";"76"
"John Abshire";"55"
"Glenn Harvey";"93"
"Alexandra Skiles";"119"
"Jennifer Will";"93"
"Nicolas Wintheiser";"102"
"Pete Waelchi";"89"
"Marshall Dare IV";"57"
"Ramiro Keeling";"58"
"Joey Ortiz";"50"
"Vera Gutmann";"63"
"Daniel Moore";"30"
"Kelly Abernathy-Monahan";"29"
"Ashley Weimann";"23"
"Gretchen Robel DVM";"98"
"Florence Ledner III";"58"
"Ronnie Kreiger MD";"68"
"Jacob Moen";"82"
"Dr. Guillermo Haley";"28"
"Ms. Lori Hegmann";"79"
"Aaron Johnson";"95"
"Emmett Metz";"78"
"Darrel Leuschke-Willms";"103"
"Ms. Eunice Fay";"19"
"Mr. Irvin Graham";"8"
"Blanche Stanton-Roob";"78"
"Trevor Okuneva-Bogan IV";"1"
"Alexandra O'Connell";"99"
"Paul Cormier";"83"
"Reginald Greenfelder";"86"
"Keith Spinka";"89"
"Carole Quitzon";"61"
"Lance Jones";"27"
"Jimmy Hermann";"93"
"Morris Marquardt";"97"
"Sheila Donnelly";"44"
"Bertha Shanahan";"119"
"Rosemary Auer";"42"
"Willard Cummerata";"23"
"Henry Schowalter";"62"
"Mr. Arthur O'Reilly";"44"
"Keith Schinner";"67"
"Garry Wintheiser";"110"
"Ms. Jeanette Leuschke";"9"
"Ted Lind PhD";"89"
"Shari Moen";"75"
"Armando Upton Jr.";"97"
"Jesse Rutherford-Carter";"45"
"Vicky Champlin";"95"
"Hannah McDermott";"78"
"Clayton Dickinson";"107"
"Dominick Bashirian-Jenkins";"77"
"Cory Reynolds";"77"
"Dr. Tracey Schulist";"114"
"Lorraine Schaefer IV";"83"
"Ellis Swift";"84"
"Curtis Beahan";"27"
"Cassandra Schmitt";"64"
"Irvin O'Kon";"98"
"Stephanie Kerluke";"106"
"Andrew Prohaska-Welch";"95"
"Dana Steuber";"20"
"Dan Jakubowski";"39"
"Johnny Johnson";"112"
"Michael Balistreri";"6"
"Stacey Stokes";"45"
"Jo Moen";"28"
"Mrs. Maria Hartmann DDS";"96"
"Allison Erdman";"17"
"Georgia Lehner";"107"
"Ms. Gwendolyn Schaden";"46"
"Antonio Gutmann";"79"
"Gerardo Parisian";"80"
"Dana Dietrich";"50"
"Monique Skiles";"62"
"Maurice Harvey PhD";"65"
"Katie Hansen";"13"
"Eugene Wisozk IV";"36"
"Lionel Cartwright II";"2"
"Kendra Powlowski";"44"
"Gretchen Wyman";"33"
"Michael Mante";"111"
"Neal Lindgren";"86"
"Mrs. Emily Cummerata";"65"
"Wendy Mayert";"102"
"Beverly O'Reilly";"68"
"Maxine Doyle";"70"
"Darlene Armstrong";"112"
"Curtis Friesen";"99"
"Jan Smith";"40"
"Justin Barton";"92"
"Herman Lockman";"26"
"Viola Mraz";"73"
"Patty Runolfsdottir";"93"
"Lewis Heidenreich";"56"
"Thelma Hauck-Kling";"89"
"Brittany Kertzmann II";"78"
"Ruth Hyatt";"66"
"Dexter Wyman";"96"
"Ruben Dooley";"41"
"Sandra Gorczany";"10"
"Carole Ortiz";"18"
"Alex Hirthe";"102"
"Ken Hammes";"25"
"Elisa White";"72"
"Vickie Zboncak";"102"
"Miss Gayle Veum MD";"110"
"Billie Balistreri";"109"
"Cristina Douglas";"45"
"Ms. Erika Gerhold";"58"
"Mrs. Tammy Hayes";"3"
"Miss Karla Jacobs";"114"
"Luke O'Conner";"8"
"Patrick Schuster";"29"
"Daniel Marvin";"115"
"Vickie Medhurst";"91"
"Mr. Chester Crona";"117"
"Dale Sipes";"30"
"Dr. George Stanton";"82"
"Caroline Gleichner";"102"
"Sandy Balistreri";"26"
"Lucille Muller";"17"
"Dora Wilkinson";"99"
"Mr. Bobby McClure";"104"
"Dr. Brandy Mraz";"108"
"Elsa Koepp";"8"
"Jackie Rempel I";"118"
"Mr. Eduardo Hintz";"119"
"Constance Lesch";"30"
"Mr. Ellis Thompson-Walter IV";"77"
"Ricardo Wunsch";"39"
"Freda Nolan";"75"
"Jimmie Langosh";"39"
"Ed Cremin";"57"
"Candace Waelchi Jr.";"42"
"Bill Quitzon";"65"
"Guillermo Flatley";"79"
"Jaime Spinka";"88"
"Wendy Kemmer";"45"
"Jenny Marquardt";"84"
"Sergio Boyle";"16"
"Margarita Runte";"118"
"Rochelle Hansen";"11"
"Domingo Haag";"83"
"Terrell Tillman";"119"
"Preston Morar";"68"
"Jeannie Lesch";"46"
"Timothy Schmeler";"42"
"Ivan Kertzmann III";"58"
"Debbie Franey";"61"
"Joel Effertz";"120"
"Mrs. Jody Schuster";"62"
"Adrian Olson";"55"
"Monica Wunsch";"35"
"Lonnie Pfeffer";"86"
"Helen Ziemann";"66"
"Miss Belinda Lynch";"31"
"Paulette Jacobson";"102"
"Ruby Block";"63"
"Heidi Boyle";"10"
"Toni Cole";"22"
"Samuel Tromp";"81"
"Sheri Hegmann";"85"
"Jeanette Conroy IV";"2"
"Jerald Terry";"70"
"Monique Langosh";"16"
"Kristina Lindgren";"107"
"Miss Shawna Rutherford";"7"
"Colleen Stiedemann MD";"23"
"Damon Harvey Jr.";"102"
"Claire Bashirian";"111"
"Arthur Bartoletti";"42"
"Jessie Hessel V";"1"
"Ronnie Jakubowski";"79"
"Rickey Stoltenberg MD";"35"
"Victor Bergnaum";"63"
"Marianne Grady";"45"
"Richard Kirlin";"23"
"Mrs. Carmen Heller";"98"
"Sarah Jacobs";"106"
"Shawn Abbott";"32"
"Garry Nolan";"86"
"Regina Satterfield";"58"
"Albert Johns";"114"
"Mr. Toby Dietrich";"25"
"Alfred Conn";"35"
"Susan Schneider";"110"
"Andrew Hartmann-Murray";"5"
"Vivian Schimmel";"64"
"Pamela Wiza";"87"
"Woodrow Schulist";"16"
"Theodore Ullrich";"26"
"Andres Rutherford";"100"
"Andy Hayes";"18"
"Seth Kirlin";"12"
"Aubrey Beahan";"87"
"Ms. Tiffany Funk";"52"
"Irvin Kessler";"57"
"Anna Kessler";"83"
"Pablo Aufderhar";"84"
"Erma Blanda";"31"
"Jim Kunze";"95"
"Samuel Stroman";"118"
"Brad Cronin";"18"
"Wendy Auer";"91"
"Anita Pacocha";"109"
"Nellie MacGyver";"118"
"Ralph Rohan";"13"
"Lowell Harber";"19"
"Cecil Rau";"109"
"Pearl Waelchi";"56"
"Willis Franey";"8"
"Molly Mraz";"14"
"Opal Hermiston";"72"
"Miss Carole Padberg Jr.";"4"
"Mr. Wayne Bartoletti";"76"
"Dr. Ralph Christiansen";"35"
"Mr. Sergio Schmitt";"65"
"William Bosco";"20"
"Raul Collins";"90"
"Bessie Dickinson";"112"
"Maurice Terry";"91"
"Richard Reichel";"51"
"Winifred Medhurst";"59"
"Malcolm Haag";"101"
"Donnie Mueller";"87"
"Armando Gusikowski";"47"
"Ella Lubowitz";"17"
"Troy Bechtelar";"65"
"Luther Hartmann";"30"
"Ms. Sophia Ferry";"27"
"Patti Dach";"37"
"Kate Schuppe";"11"
"Darla Waelchi";"50"
"Julie Osinski";"113"
"Kathryn Schulist";"58"
"Bobbie Windler DVM";"57"
"Miss Irma Buckridge";"29"
"Krystal Cartwright";"94"
"Candace Berge";"114"
"Mathew Walker";"88"
"Shelley Breitenberg";"92"
"Larry Christiansen";"94"
"Felipe Jones";"40"
"Sonya White";"67"
"Pam Beier Sr.";"21"
"Sam Durgan";"89"
"Harry Schaefer";"114"
"Miss Lee Langosh";"69"
"Verna Kshlerin";"83"
"Miguel Hansen V";"5"
"Elvira Hegmann";"93"
"Teri Homenick";"82"
"Spencer Dibbert";"25"
"Tyler Emard-Wuckert";"56"
"Mrs. Fannie Nikolaus";"108"
"Ms. Nora Funk";"120"
"Earl Sporer";"62"
"Monique Johnston";"51"
"Faith Bogisich-Ryan";"108"
"Eula Orn";"118"
"Louise Stoltenberg";"7"
"Dr. Mandy Grady";"43"
"Ethel Little";"9"
"Laverne Volkman";"38"
"Carlton Beatty";"52"
"Matt Homenick";"113"
"Mrs. Ora Schulist";"59"
"Cora Pacocha";"24"
"Reginald Leffler";"66"
"Adam Weber IV";"31"
"Caroline Swaniawski";"77"
"Frankie Hartmann";"28"
"Julio Stoltenberg";"109"
"Toni Wunsch";"18"
"Lena Gorczany";"93"
"Mae Nolan";"44"
"Noah Macejkovic V";"27"
"Simon Abshire";"83"
"Dianna Cremin";"40"
"Chris Jones";"80"
"Dominick Buckridge";"23"
"Sabrina Bednar";"79"
"Sarah Hermiston III";"10"
"Dixie Botsford";"79"
"Dr. Rita Mann";"115"
"Virgil Lueilwitz";"5"
"Melinda Frami MD";"105"
"Garrett Gorczany";"58"
"Marion Dietrich";"22"
"Cristina Green";"24"
"Miss Suzanne Thiel";"92"
"Joann Nader";"120"
"Joan Leffler";"73"
"Roman Rempel";"59"
"Jay Terry-Stoltenberg";"22"
"Jonathan Hauck";"40"
"Leona Ankunding";"77"
"Miss Georgia Wehner";"69"
"Miss Miranda Heidenreich DDS";"103"
"Henry Rohan-Wolf MD";"100"
"Bridget Runte";"54"
"Hannah Hickle";"96"
"Diana Yundt";"71"
"Gerald Pfeffer";"75"
"Alan Paucek";"80"
"Stacy Gerhold";"118"
"Tara Hermiston";"43"
"Guillermo Lind";"65"
"Brenda Lubowitz V";"49"
"Lila Heidenreich";"45"
"Margarita Mueller";"7"
"Danny Daniel";"17"
"Wendy Konopelski";"116"
"Lorene Hamill Sr.";"91"
"George Wilkinson-Farrell";"59"
"Vanessa Sauer";"103"
"Mike Larkin";"22"
"Mr. Clinton Hackett";"111"
"Martha Spinka";"49"
"Leah Schmidt";"20"
"Jonathon Willms";"45"
"Miguel Fisher";"71"
"Dr. Jodi Oberbrunner";"97"
"Delia Stiedemann Jr.";"71"
"Russell Luettgen";"34"
"Darrel Lehner";"74"
"Toby Cummings";"23"
"Brent Reichert";"33"
"Arnold Schowalter";"7"
"Margarita Heller";"79"
"Dr. Julia Ward";"31"
"Courtney Ankunding";"104"
"Rhonda Grimes";"70"
"Kent Ward";"70"
"Kristi Baumbach";"6"
"Miss Rosie O'Conner";"5"
"Mark MacGyver";"16"
"Jon Crooks";"75"
"Ricky Rohan";"10"
"Maurice Mayer";"78"
"Leroy Bosco I";"82"
"Hannah Raynor";"49"
"Noel Robel";"61"
"Jody Huels";"90"
"Delia Balistreri";"87"
"Lynette Prohaska";"17"
"Meghan Dare";"87"
"Gretchen Swaniawski";"46"
"Anne Rolfson";"43"
"Olivia Stoltenberg";"36"
"Dr. Arturo Boyer";"59"
"Rosemary Abshire";"6"
"Wilbur Murray";"34"
"Omar Hermiston";"41"
"Kara Feest";"97"
"Tracey Ryan";"99"
"Joseph Gorczany";"102"
"Elias Lindgren";"80"
"Victoria Padberg";"87"
"Mindy Rath";"102"
"Shelly Auer";"39"
"Erika Doyle";"20"
"Luz Swaniawski";"52"
"Rolando Kuvalis";"118"
"Mr. Wm Kulas";"84"
"Michele Hegmann";"69"
"Bobby Weissnat";"50"
"Mr. Colin Hauck";"83"
"Reginald Feeney";"17"
"Norman Hansen";"48"
"Jeffery Barrows";"86"
"Lisa Herman";"92"
"Marcos Kreiger";"88"
"Bradley Treutel";"49"
"Edgar Hilpert";"25"
"Domingo Anderson";"51"
"Ora Cole";"56"
"Chester Toy";"31"
"Rosemarie Wiegand";"115"
"Ms. Glenda Quitzon";"74"
"Russell Abshire";"22"
"Ms. Diana Sporer MD";"19"
"Mrs. Shari Rowe";"14"
"Pearl Funk MD";"95"
"Manuel Berge";"68"
"Mr. Darin Harber";"74"
"Ruby Deckow";"81"
"Eunice Will";"36"
"Malcolm Kunze";"8"
"Mr. Darrin Dicki";"25"
"Angelina Zulauf";"93"
"Margie Wintheiser I";"13"
"Alex Gutkowski-Lesch";"64"
"Rodney Lubowitz";"105"
"Marie Hahn DVM";"33"
"Dennis Abshire";"64"
"Robert Gleason";"71"
"Wade Aufderhar IV";"29"
"Megan Friesen";"17"
"Candace Kerluke";"57"
"Dr. Marvin Connelly";"60"
"Cecil Stoltenberg";"78"
"Paula Hermiston";"7"
"Rolando McCullough";"45"
"Mrs. Essie Koepp";"64"
"Gwendolyn Leannon";"110"
"Kristine Harris";"78"
"Marguerite O'Keefe";"86"
"Jo Satterfield";"40"
"Juan Reichel I";"22"
"Shelley Mayert";"37"
"Gladys Jacobi";"26"
"Lola Blick-Haley";"77"
"Gilberto Simonis III";"28"
"Warren Adams";"42"
"Dr. Earnest Kemmer";"78"
"Olive Mraz";"11"
"Gwen Roob";"19"
"Clara Pollich IV";"118"
"Pedro Schuppe";"29"
"Dianne Stracke";"79"
"Ian Hand";"16"
"Javier Considine";"64"
"Ebony Skiles";"14"
"Lindsay Ortiz-Dooley";"70"
"Manuel Hansen";"68"
"Mr. Dexter DuBuque";"50"
"Leslie Wiegand";"63"
"Lucas Herman";"71"
"Dr. Taylor Pollich";"63"
"Don Marvin";"104"
"Jean VonRueden";"116"
"Dennis Torphy";"119"
"Austin Stamm";"6"
"Alberto Will-Pagac";"5"
"Ricky Wunsch";"101"
"Ronald O'Keefe";"113"
"Cheryl Okuneva III";"5"
"Sheila Kiehn";"7"
"Nadine Satterfield";"11"
"Harry Bartoletti";"93"
"Mathew Friesen";"103"
"Miguel Klocko";"17"
"Tina West";"119"
"Evan Fadel";"54"
"William Luettgen";"92"
"Reginald Prohaska";"70"
"Guadalupe Sipes";"31"
"Rochelle Predovic";"54"
"Dr. Woodrow Stroman";"8"
"Emilio Treutel-Bernier";"21"
"Sherry Sipes";"69"
"Wilbert Lubowitz";"52"
"Loren Tremblay";"79"
"Dr. Jan Ortiz";"50"
"Matthew Wisoky-Hammes";"73"
"Madeline Ernser";"5"
"Mario Kerluke-Hane";"107"
"Dora Marks";"57"
"Seth Goldner";"99"
"Mr. Ignacio Hane";"59"
"Marty Lockman";"24"
"Ricky Stamm";"26"
"Ivan Dicki";"62"
"Celia Glover";"52"
"Madeline Ruecker";"112"
"Myra Schinner";"3"
"Melvin Schumm";"73"
"Willis Tromp";"110"
"Blanche Rippin";"69"
"Bobbie Hermiston";"60"
"Mr. Ryan Koss";"17"
"Courtney Zemlak";"119"
"Ellis Lueilwitz";"45"
"Toby Ziemann";"44"
"Cecilia Zulauf-Veum DVM";"1"
"Earl Mann";"39"
"Lewis Simonis";"41"
"Carl Conn";"16"
"Lola Hammes";"43"
"Elias Pollich";"74"
"Diana Connelly";"73"
"Sharon Kautzer";"84"
"Shaun Hirthe";"37"
"Dale Lakin";"26"
"Phyllis Grady-Beahan DDS";"5"
"Amos Torphy";"59"
"Nicolas Lebsack";"67"
"Susie Wiza";"37"
"Betty Satterfield";"66"
"Terry Lynch";"18"
"Josefina Fay";"5"
"Peter Carroll";"23"
"Mr. Al Borer V";"6"
"Mrs. Whitney Lang";"5"
"Ernesto Weissnat";"25"
"Toby Hudson";"114"
"Terry Bruen";"34"
"Ms. Beverly Jenkins";"110"
"Casey Kemmer";"3"
"Dr. Raquel Smith";"55"
"Allen Rolfson Jr.";"49"
"Drew Lockman";"39"
"Edmond Sporer";"19"
"Casey Rohan";"16"
"Florence Ebert";"84"
"Monica Rutherford";"90"
"Olga Pfannerstill";"7"
"Dawn Carroll";"87"
"Dr. Irving Torp";"32"
"Michael Jerde";"45"
"Mable Lebsack";"47"
"Garry Berge";"92"
"Corey Bins Sr.";"91"
"Ana Quigley";"108"
"Devin Purdy";"33"
"Edwin Ruecker";"66"
"Arlene McCullough";"31"
"Gertrude Heaney";"104"
"Stanley Jakubowski";"48"
"Keith Bartoletti";"68"
"Mamie Sanford";"55"
"Clifford Krajcik";"107"
"Brittany Davis";"53"
"Anita Yundt";"17"
"Tyrone Schaden";"6"
"Jeffery Johnston";"24"
"Cora Schamberger";"100"
"Antonio King";"35"
"Micheal Heathcote-Boehm";"109"
"Winifred Romaguera IV";"90"
"Lewis Lemke";"104"
"Elsa Jerde";"79"
"Arlene Wintheiser";"15"
"Rosa Schmitt";"54"
"Kirk Smitham";"59"
"Mrs. Rose Cole";"16"
"Tom Robel";"118"
"Sally Dach";"24"
"Salvador Bahringer DDS";"113"
"Dr. Billy Beer-Luettgen DDS";"103"
"Jessie Bernier";"116"
"Judith Connelly";"53"
"Vanessa Schultz";"73"
"Virgil Moen II";"18"
"Mr. Marc Howe";"10"
"Victoria Jenkins";"96"
"Gwen Effertz";"47"
"Alexander Hodkiewicz";"48"
"Kay Koepp-DuBuque";"11"
"Roderick Pacocha";"6"
"Holly Ward II";"1"
"Fannie Effertz";"65"
"Jeremy Hayes";"12"
"Jaime Keeling";"92"
"Ian Rolfson";"8"
"Laverne Barrows";"60"
"Leon Pagac";"113"
"Wade Ebert";"42"
"Cheryl Kertzmann";"60"
"Sylvester Huels";"43"
"Miss Leigh Wolff";"21"
"Victoria Orn";"81"
"Lawrence Kub";"45"
"Homer Schultz II";"41"
"Wendell Doyle";"87"
"Gerardo Thiel";"109"
"Nettie Kautzer PhD";"18"
"Lowell Prohaska";"42"
"Felicia McCullough";"95"
"Francis Rice";"35"
"Theodore Bosco-Ferry";"23"
"Eileen Mueller";"87"
"Lindsay Herzog";"103"
"Chelsea Kertzmann";"34"
"Rolando Ward";"65"
"Julio Hand III";"111"
"Heidi Hagenes";"108"
"Irving Sauer";"110"
"Maryann Schuster";"19"
"Renee Hackett";"116"
"Brandi Wisozk";"28"
"Harvey Hilll";"70"
"Lyle Anderson-Hayes";"73"
"Mrs. Nora Orn";"69"
"Jasmine Maggio";"108"
"Wilbert Durgan";"100"
"Dr. Noel Okuneva IV";"70"
"Bethany Stiedemann";"87"
"Richard Pagac";"16"
"Dr. Benny Goldner";"78"
"Dr. Elizabeth Cruickshank";"99"
"Jamie Rohan";"116"
"Latoya Pollich V";"55"
"Dora Cronin";"103"
"Debbie O'Hara-Kutch";"87"
"Elisa Price";"76"
"Mrs. Krystal Hansen";"46"
"Guy Mraz";"3"
"Mr. Edmund Huels";"100"
"Kristina Stehr";"63"
"Dr. Holly Trantow";"20"
"Travis Heidenreich";"71"
"Austin Gerlach Sr.";"54"
"Mrs. Kelly Hilpert";"28"
"Sue Rath";"45"
"Tonya Hintz";"6"
"Sophia Champlin V";"50"
"Joy Ondricka II";"14"
"Katie D'Amore Sr.";"115"
"Heather Kub";"77"
"Andrea Durgan";"4"
"Nellie Conroy";"119"
"Louis Dibbert Sr.";"117"
"Pedro Bayer";"47"
"Neal Fisher";"44"
"Deborah Crona";"81"
"Josh Collier";"76"
"Darryl Gislason";"94"
"Jaime Kovacek";"22"
"Martha Fahey";"63"
"Yvonne Williamson";"54"
"Zachary Reinger";"76"
"Ervin Shanahan";"119"
"Theresa Baumbach";"57"
"Wilson McDermott";"87"
"Craig Feil-Hudson";"52"
"Terry Franecki";"4"
"Jean Wolff";"16"
"Delbert Windler";"15"
"Michael O'Connell";"44"
"Earnest Von";"13"
"Kristine Thompson PhD";"35"
"Raquel Kassulke";"10"
"Dr. Hector Hirthe";"50"
"Lionel Howell";"62"
"Jean Braun";"37"
"Megan Schinner";"107"
"Ruby Hintz-Bechtelar";"16"
"Howard Powlowski-Wisozk";"41"
"Miss Maureen Daniel";"15"
"Cecilia Okuneva-O'Conner";"35"
"Alfred Ernser";"78"
"Ramon Effertz";"21"
"Tamara Dooley";"69"
"Ron Luettgen";"44"
"Eugene Moore";"109"
"Tracy Frami";"93"
"Miss Eva Boyle";"19"
"Morris Hills";"114"
"Dr. Darryl Wuckert-Rau";"12"
"Beverly Leannon-Fritsch";"47"
"Amanda Muller";"98"
"Leigh Labadie";"78"
"Krystal Yundt";"46"
"Catherine Hackett";"32"
"Oscar Friesen II";"27"
"Gene Leannon";"17"
"Meredith Kling";"58"
"Enrique Hansen";"45"
"Delbert Schimmel";"55"
"Franklin Feeney";"68"
"Byron Ledner PhD";"98"
"Valerie Torphy";"55"
"Laverne Murphy";"45"
"Kirk Lakin-Lesch";"19"
"Marianne Mertz";"52"
"Tanya Bauch";"15"
"Trevor Nikolaus";"35"
"Randy Weber";"116"
"Wendy Schimmel";"57"
"Tabitha Sauer-Mayert PhD";"38"
"Nina McClure-Vandervort";"28"
"Carlton Green";"74"
"Mr. Jared McCullough";"58"
"Barbara Schiller-Witting";"39"
"Wallace Murphy";"51"
"Philip Larkin";"70"
"Brenda Reilly-Green";"120"
"Alfonso Greenfelder";"4"
"Della VonRueden";"79"
"Dr. Diane Bailey";"35"
"Maxine Kertzmann";"105"
"Sherry Kulas DVM";"117"
"Maxine McLaughlin";"113"
"Rosemarie Shanahan";"103"
"Gina Gerhold";"108"
"Elvira Batz";"4"
"Miss Pearl Abshire";"85"
"Howard Prohaska";"39"
"Mona Metz";"11"
"Dr. Scott Pacocha";"17"
"Alfredo Kulas";"84"
"Lucas Torphy";"67"
"Carl Bashirian";"1"
"Mr. Mark Ferry";"90"
"Genevieve Senger";"94"
"Marcos Champlin";"61"
"Jason Ruecker";"75"
"Mrs. Antonia Prosacco-O'Keefe";"33"
"Kyle West";"74"
"Ramona McGlynn Jr.";"65"
"Rudolph Halvorson";"82"
"Brittany Quigley";"13"
"Joseph Osinski";"25"
"Veronica Ortiz";"61"
"Clark Mayer";"4"
"Rodney Streich";"16"
"Ms. Maxine Franey";"107"
"Kathy Wisoky";"62"
"Vernon Lueilwitz DDS";"106"
"Damon Mann";"5"
"Caleb Weissnat";"50"
"Verna Robel";"83"
"Megan Kris";"38"
"Ruth Heidenreich Jr.";"30"
"Gilberto Anderson";"81"
"Cornelius Fadel";"97"
"Teresa Kirlin";"36"
"Robin Becker";"76"
"Miriam Keebler";"74"
"Ian Christiansen";"27"
"Matt Pagac";"77"
"Jane Emard";"19"
"Drew Feest Sr.";"20"
"Sherry Harris";"7"
"Travis Jacobi-Wehner";"16"
"Dr. Bradley Morissette";"8"
"Brad Toy";"119"
"Courtney Brown";"45"
"Christopher Fadel";"32"
"Juanita Parker";"77"
"Jaime Murazik";"99"
"Robyn Lind";"27"
"Barry O'Connell";"20"
"Carole Cole";"28"
"Wallace Gulgowski";"69"
"Tyler Lehner";"97"
"Salvador Osinski DDS";"86"
"Sammy VonRueden";"17"
"Lynne Schiller IV";"88"
"Warren Stokes";"60"
"Colin Bartoletti";"28"
"Dr. Andres Schumm";"6"
"Lee DuBuque II";"67"
"Chester Balistreri";"6"
"Jimmie Robel";"20"
"Beth Ernser";"118"
"Lydia O'Kon";"47"
"Kent Greenfelder";"65"
"Greg Schumm Jr.";"25"
"Miss Katie Raynor";"62"
"Ellis Franecki";"52"
"Mr. Raymond Frami";"41"
"Tommy Kohler";"21"
"Nelson Spinka DDS";"80"
"Francis Renner";"119"
"Marion Ankunding";"30"
"Elisa Fay";"39"
"Trevor Considine";"11"
"Adam Franey";"84"
"Arturo Rohan";"59"
"Marvin Block";"72"
"Brandy Johnson-Bode";"2"
"Lana Schiller";"49"
"Josefina Beahan DDS";"79"
"Alyssa Mayer";"2"
"Nicole O'Keefe";"30"
"Orlando Haley";"70"
"Ramon Durgan";"104"
"Dr. Conrad Welch";"100"
"Gwendolyn Lowe";"43"
"Allan Ebert";"68"
"Mr. Timmy Yost";"55"
"Tyrone O'Kon";"18"
"Terrell Bogan";"104"
"Edgar Osinski";"57"
"Claude Schmitt";"59"
"Wilbur Turner";"68"
"Jeannie Marks-Balistreri DVM";"66"
"Julie O'Connell";"54"
"Josephine Hahn";"106"
"Ralph Labadie";"73"
"Vanessa Barton";"77"
"Ramona Howell";"36"
"Mable Leuschke";"112"
"Dr. Caleb Hoeger";"17"
"Chester Mertz";"87"
"Dorothy Cummings";"23"
"Courtney Hilpert";"3"
"Gloria Dach";"22"
"Jackie Wiegand";"87"
"Dr. Frederick O'Conner";"77"
"Jill Howe";"120"
"Michele Mosciski";"9"
"Jason Jacobson";"13"
"Christina Reinger";"114"
"Alice Medhurst";"63"
"Shannon Crooks";"93"
"Lee Kuhic";"84"
"Blanca Konopelski";"102"
"Alfredo Orn";"48"
"Leigh Gleichner";"8"
"Vernon Weimann";"52"
"Sammy Hammes";"80"
"Rachel Douglas";"32"
"Rodney Ruecker";"110"
"Martin Hintz";"14"
"Kelli Hirthe";"35"
"Gwendolyn Klein";"86"
"Jenna Cummings";"8"
"Madeline Jakubowski";"82"
"Mr. Ignacio Sauer";"62"
"Derek McLaughlin";"28"
"Debra Rath";"109"
"Jean Ullrich";"62"
"Margie Bogisich";"20"
"Neil Douglas";"39"
"Lyle Corwin";"20"
"Abraham Altenwerth";"48"
"Charlotte Buckridge";"7"
"Jody Waelchi";"39"
"Jason Larkin";"49"
"Kristi Prosacco-Koelpin";"67"
"Bonnie Kreiger";"118"
"Dr. Lydia Hagenes-Douglas";"16"
"Meredith Kutch";"3"
"Daryl Wintheiser";"108"
"Desiree Ward";"33"
"Ken Streich";"110"
"Nathaniel Goyette IV";"114"
"Cameron Lesch";"120"
"Ted Hessel";"61"
"Shannon Larkin";"60"
"Bruce Lang";"106"
"Harold Wolf";"35"
"Olga Prosacco";"106"
"Grace Sauer";"111"
"Bruce Mayer";"66"
"Colleen Dach";"34"
"Miss Johanna Johns";"99"
"Dr. Edmund O'Reilly";"5"
